campaign_id,title,slug,source,github_path,category,status_directory,original_length_label,session_min,session_max,normalized_length,ip_status,duplicate_status,readiness_score,recommended_next_action,audit_confidence
ir-the-glassflame-tower,The Glassflame Tower,the-glassflame-tower,GitHub,campaign-ideas/Completed/Post-Apocalyptic/the-glassflame-tower,Post-Apocalyptic,Completed,,6,8,Short,Original/clear,Unreviewed,73,Manual editorial review,Medium
ir-the-glow-beneath,The Glow Beneath,the-glow-beneath,GitHub,campaign-ideas/Completed/Post-Apocalyptic/the-glow-beneath,Post-Apocalyptic,Completed,,35,35,Long,Original/clear,Unreviewed,77,Manual editorial review,Medium
ir-the-god-corpse-isles,The God Corpse Isles,the-god-corpse-isles,GitHub,campaign-ideas/Horror/the-god-corpse-isles,Horror,Active/genre,,15,20,Medium,Original/clear,Unreviewed,59,Manual editorial review,Medium
ir-the-gods-apology,The Gods Apology,the-gods-apology,GitHub,campaign-ideas/Sci-Fi/the-gods-apology,Sci-Fi,Active/genre,,8,8,Short,Original/clear,Unreviewed,61,Manual editorial review,Medium
ir-the-gods-judgment,The Gods Judgment,the-gods-judgment,GitHub,campaign-ideas/Mystery/the-gods-judgment,Mystery,Active/genre,,10,13,Medium,Original/clear,Unreviewed,59,Manual editorial review,Medium
ir-the-golden-colosseum,The Golden Colosseum,the-golden-colosseum,GitHub,campaign-ideas/Sci-Fi/the-golden-colosseum,Sci-Fi,Active/genre,,25,35,Long,Original/clear,Unreviewed,50,Manual editorial review,Medium
ir-the-golden-fleece-expedition,The Golden Fleece Expedition,the-golden-fleece-expedition,GitHub,campaign-ideas/Horror/the-golden-fleece-expedition,Horror,Active/genre,,30,30,Long,Needs transformation,Unreviewed,40,Manual editorial review,Medium
ir-the-good-giants-war,The Good Giants War,the-good-giants-war,GitHub,campaign-ideas/Horror/the-good-giants-war,Horror,Active/genre,,20,30,Long,Original/clear,Unreviewed,60,Manual editorial review,Medium
ir-the-gourmet-abyss,The Gourmet Abyss,the-gourmet-abyss,GitHub,campaign-ideas/Horror/the-gourmet-abyss,Horror,Active/genre,,40,40,Epic,Original/clear,Unreviewed,60,Manual editorial review,Medium
ir-the-grails-corruption,The Grails Corruption,the-grails-corruption,GitHub,campaign-ideas/Horror/the-grails-corruption,Horror,Active/genre,,12,15,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-grand-conjunction,The Grand Conjunction,the-grand-conjunction,GitHub,campaign-ideas/Historical/the-grand-conjunction,Historical,Active/genre,,20,20,Medium,Original/clear,Unreviewed,54,Manual editorial review,Medium
ir-the-grand-theater,The Grand Theater,the-grand-theater,GitHub,campaign-ideas/Horror/the-grand-theater,Horror,Active/genre,,12,18,Medium,Original/clear,Unreviewed,60,Manual editorial review,Medium
ir-the-grandmaster-legacy,The Grandmaster Legacy,the-grandmaster-legacy,GitHub,campaign-ideas/Sci-Fi/the-grandmaster-legacy,Sci-Fi,Active/genre,,16,20,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-graphite-scourge,The Graphite Scourge,the-graphite-scourge,GitHub,campaign-ideas/Horror/the-graphite-scourge,Horror,Active/genre,,8,12,Medium,Original/clear,Unreviewed,50,Manual editorial review,Medium
ir-the-gray-veil,The Gray Veil,the-gray-veil,GitHub,campaign-ideas/Horror/the-gray-veil,Horror,Active/genre,,4,6,Short,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-gray-veil-town,The Gray Veil Town,the-gray-veil-town,GitHub,campaign-ideas/Horror/the-gray-veil-town,Horror,Active/genre,,8,10,Short,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-greatest-trick,The Greatest Trick,the-greatest-trick,GitHub,campaign-ideas/Post-Apocalyptic/the-greatest-trick,Post-Apocalyptic,Active/genre,,7,9,Short,Original/clear,Unreviewed,59,Manual editorial review,Medium
ir-the-guild-of-endless-creation,The Guild Of Endless Creation,the-guild-of-endless-creation,GitHub,campaign-ideas/Horror/the-guild-of-endless-creation,Horror,Active/genre,,12,18,Medium,Original/clear,Unreviewed,63,Manual editorial review,Medium
ir-the-guillotines-shadow,The Guillotines Shadow,the-guillotines-shadow,GitHub,campaign-ideas/Horror/the-guillotines-shadow,Horror,Active/genre,,10,12,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-hackers-investigation,The Hackers Investigation,the-hackers-investigation,GitHub,campaign-ideas/Horror/the-hackers-investigation,Horror,Active/genre,,20,25,Long,Original/clear,Unreviewed,58,Manual editorial review,Medium
ir-the-halls-of-valhalla,The Halls Of Valhalla,the-halls-of-valhalla,GitHub,campaign-ideas/Mystery/the-halls-of-valhalla,Mystery,Active/genre,,25,30,Long,Original/clear,Unreviewed,68,Manual editorial review,Medium
ir-the-hanged-perspective,The Hanged Perspective,the-hanged-perspective,GitHub,campaign-ideas/Horror/the-hanged-perspective,Horror,Active/genre,,26,26,Long,Original/clear,Unreviewed,57,Manual editorial review,Medium
ir-the-harbor-attack,The Harbor Attack,the-harbor-attack,GitHub,campaign-ideas/Horror/the-harbor-attack,Horror,Active/genre,,4,6,Short,Original/clear,Unreviewed,59,Manual editorial review,Medium
ir-the-harvest-moon-academy,The Harvest Moon Academy,the-harvest-moon-academy,GitHub,campaign-ideas/Sci-Fi/the-harvest-moon-academy,Sci-Fi,Active/genre,,12,16,Medium,Original/clear,Unreviewed,63,Manual editorial review,Medium
ir-the-hermits-pilgrimage,The Hermits Pilgrimage,the-hermits-pilgrimage,GitHub,campaign-ideas/Completed/Fantasy/the-hermits-pilgrimage,Fantasy,Completed,,25,25,Long,Original/clear,Unreviewed,74,Manual editorial review,Medium
ir-the-heroes-paddle,The Heroes Paddle,the-heroes-paddle,GitHub,campaign-ideas/Sci-Fi/the-heroes-paddle,Sci-Fi,Active/genre,,15,20,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-heroes-registration-act,The Heroes Registration Act,the-heroes-registration-act,GitHub,campaign-ideas/Historical/the-heroes-registration-act,Historical,Active/genre,,,,Unknown,Needs transformation,Unreviewed,37,Manual editorial review,Medium
ir-the-hidden-empress,The Hidden Empress,the-hidden-empress,GitHub,campaign-ideas/Horror/the-hidden-empress,Horror,Active/genre,,7,8,Short,Needs transformation,Unreviewed,55,Manual editorial review,Medium
ir-the-hollow-kingdom,The Hollow Kingdom,the-hollow-kingdom,GitHub,campaign-ideas/Horror/the-hollow-kingdom,Horror,Active/genre,,15,22,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-hollow-throne,The Hollow Throne,the-hollow-throne,GitHub,campaign-ideas/Sci-Fi/the-hollow-throne,Sci-Fi,Active/genre,,10,10,Medium,Original/clear,Unreviewed,61,Manual editorial review,Medium
ir-the-hue-of-justice,The Hue Of Justice,the-hue-of-justice,GitHub,campaign-ideas/Sci-Fi/the-hue-of-justice,Sci-Fi,Active/genre,,10,12,Medium,Original/clear,Unreviewed,53,Manual editorial review,Medium
ir-the-humanoid-typhoon,The Humanoid Typhoon,the-humanoid-typhoon,GitHub,campaign-ideas/Sci-Fi/the-humanoid-typhoon,Sci-Fi,Active/genre,,15,18,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-hundred-year-thorn,The Hundred Year Thorn,the-hundred-year-thorn,GitHub,campaign-ideas/Horror/the-hundred-year-thorn,Horror,Active/genre,,12,16,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-hunters-dream,The Hunters Dream,the-hunters-dream,GitHub,campaign-ideas/Horror/the-hunters-dream,Horror,Active/genre,,12,15,Medium,Original/clear,Unreviewed,58,Manual editorial review,Medium
ir-the-hurricane-that-wouldnt-die,The Hurricane That Wouldnt Die,the-hurricane-that-wouldnt-die,GitHub,campaign-ideas/Horror/the-hurricane-that-wouldnt-die,Horror,Active/genre,,,,Unknown,Original/clear,Unreviewed,57,Manual editorial review,Medium
ir-the-immortal-arena,The Immortal Arena,the-immortal-arena,GitHub,campaign-ideas/Horror/the-immortal-arena,Horror,Active/genre,,30,40,Long,Original/clear,Unreviewed,58,Manual editorial review,Medium
ir-the-immortal-prisoner,The Immortal Prisoner,the-immortal-prisoner,GitHub,campaign-ideas/Horror/the-immortal-prisoner,Horror,Active/genre,,15,20,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-immune-legion,The Immune Legion,the-immune-legion,GitHub,campaign-ideas/Historical/the-immune-legion,Historical,Active/genre,,28,28,Long,Original/clear,Unreviewed,50,Manual editorial review,Medium
ir-the-impossible-vault,The Impossible Vault,the-impossible-vault,GitHub,campaign-ideas/Completed/Intrigue/the-impossible-vault,Intrigue,Completed,,8,10,Short,Original/clear,Unreviewed,73,Manual editorial review,Medium
ir-the-industrial-underworld,The Industrial Underworld,the-industrial-underworld,GitHub,campaign-ideas/Horror/the-industrial-underworld,Horror,Active/genre,,12,15,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-infinite-horizon,The Infinite Horizon,the-infinite-horizon,GitHub,campaign-ideas/Horror/the-infinite-horizon,Horror,Active/genre,,12,15,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-infinite-loop,The Infinite Loop,the-infinite-loop,GitHub,campaign-ideas/Mystery/the-infinite-loop,Mystery,Active/genre,,,,Unknown,Original/clear,Unreviewed,50,Manual editorial review,Medium
ir-the-infinite-repetition,The Infinite Repetition,the-infinite-repetition,GitHub,campaign-ideas/Horror/the-infinite-repetition,Horror,Active/genre,,10,14,Medium,Original/clear,Unreviewed,57,Manual editorial review,Medium
ir-the-infinite-stacks,The Infinite Stacks,the-infinite-stacks,GitHub,campaign-ideas/Horror/the-infinite-stacks,Horror,Active/genre,,30,30,Long,Original/clear,Unreviewed,65,Manual editorial review,Medium
ir-the-infinity-stones,The Infinity Stones,the-infinity-stones,GitHub,campaign-ideas/Horror/the-infinity-stones,Horror,Active/genre,,,,Unknown,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-ink-revolution,The Ink Revolution,the-ink-revolution,GitHub,campaign-ideas/Sci-Fi/the-ink-revolution,Sci-Fi,Active/genre,,8,8,Short,Original/clear,Unreviewed,58,Manual editorial review,Medium
ir-the-inquisitors-flame,The Inquisitors Flame,the-inquisitors-flame,GitHub,campaign-ideas/Horror/the-inquisitors-flame,Horror,Active/genre,,8,10,Short,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-instrumentality-project,The Instrumentality Project,the-instrumentality-project,GitHub,campaign-ideas/Horror/the-instrumentality-project,Horror,Active/genre,,32,32,Long,Original/clear,Unreviewed,50,Manual editorial review,Medium
ir-the-internet-is-alive,The Internet Is Alive,the-internet-is-alive,GitHub,campaign-ideas/Horror/the-internet-is-alive,Horror,Active/genre,,20,28,Long,Original/clear,Unreviewed,53,Manual editorial review,Medium
ir-the-invasion-within,The Invasion Within,the-invasion-within,GitHub,campaign-ideas/Horror/the-invasion-within,Horror,Active/genre,,11,14,Medium,Original/clear,Unreviewed,53,Manual editorial review,Medium
ir-the-inversionist-heist,The Inversionist Heist,the-inversionist-heist,GitHub,campaign-ideas/Sci-Fi/the-inversionist-heist,Sci-Fi,Active/genre,,,,Unknown,Original/clear,Unreviewed,53,Manual editorial review,Medium
ir-the-iron-fist-path,The Iron Fist Path,the-iron-fist-path,GitHub,campaign-ideas/Sci-Fi/the-iron-fist-path,Sci-Fi,Active/genre,,20,30,Long,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-iron-prayer,The Iron Prayer,the-iron-prayer,GitHub,campaign-ideas/Horror/the-iron-prayer,Horror,Active/genre,,7,8,Short,Original/clear,Unreviewed,65,Manual editorial review,Medium
ir-the-iron-throne-war,The Iron Throne War,the-iron-throne-war,GitHub,campaign-ideas/Sci-Fi/the-iron-throne-war,Sci-Fi,Active/genre,,12,15,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-justice-tyrant,The Justice Tyrant,the-justice-tyrant,GitHub,campaign-ideas/Mystery/the-justice-tyrant,Mystery,Active/genre,,,,Unknown,Original/clear,Unreviewed,53,Manual editorial review,Medium
ir-the-kingsgame-gambit,The Kingsgame Gambit,the-kingsgame-gambit,GitHub,campaign-ideas/Sci-Fi/the-kingsgame-gambit,Sci-Fi,Active/genre,,12,15,Medium,Original/clear,Unreviewed,63,Manual editorial review,Medium
ir-the-labyrinth-of-self,The Labyrinth Of Self,the-labyrinth-of-self,GitHub,campaign-ideas/Horror/the-labyrinth-of-self,Horror,Active/genre,,24,24,Long,Original/clear,Unreviewed,52,Manual editorial review,Medium
ir-the-labyrinth-of-slumber,The Labyrinth Of Slumber,the-labyrinth-of-slumber,GitHub,campaign-ideas/Horror/the-labyrinth-of-slumber,Horror,Active/genre,,10,12,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-last-bloodline,The Last Bloodline,the-last-bloodline,GitHub,campaign-ideas/Sci-Fi/the-last-bloodline,Sci-Fi,Active/genre,,12,15,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-last-caravan,The Last Caravan,the-last-caravan,GitHub,campaign-ideas/Completed/Post-Apocalyptic/the-last-caravan,Post-Apocalyptic,Completed,,20,25,Long,Original/clear,Unreviewed,73,Manual editorial review,Medium
ir-the-last-druid,The Last Druid,the-last-druid,GitHub,campaign-ideas/Horror/the-last-druid,Horror,Active/genre,,15,20,Medium,Needs transformation,Unreviewed,46,Manual editorial review,Medium
ir-the-last-elemental,The Last Elemental,the-last-elemental,GitHub,campaign-ideas/Horror/the-last-elemental,Horror,Active/genre,,30,40,Long,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-last-exodus,The Last Exodus,the-last-exodus,GitHub,campaign-ideas/Horror/the-last-exodus,Horror,Active/genre,,32,32,Long,Original/clear,Unreviewed,53,Manual editorial review,Medium
ir-the-last-pharaoh,The Last Pharaoh,the-last-pharaoh,GitHub,campaign-ideas/Horror/the-last-pharaoh,Horror,Active/genre,,,,Unknown,Original/clear,Unreviewed,61,Manual editorial review,Medium
ir-the-last-score,The Last Score,the-last-score,GitHub,campaign-ideas/Mystery/the-last-score,Mystery,Active/genre,,8,10,Short,Original/clear,Unreviewed,50,Manual editorial review,Medium
ir-the-last-spice-war,The Last Spice War,the-last-spice-war,GitHub,campaign-ideas/Sci-Fi/the-last-spice-war,Sci-Fi,Active/genre,,28,28,Long,Original/clear,Unreviewed,68,Manual editorial review,Medium
ir-the-laughing-dragon-inn,The Laughing Dragon Inn,the-laughing-dragon-inn,GitHub,campaign-ideas/Sci-Fi/the-laughing-dragon-inn,Sci-Fi,Active/genre,,6,8,Short,Original/clear,Unreviewed,59,Manual editorial review,Medium
ir-the-leviathan-hunt,The Leviathan Hunt,the-leviathan-hunt,GitHub,campaign-ideas/Horror/the-leviathan-hunt,Horror,Active/genre,,24,24,Long,Original/clear,Unreviewed,53,Manual editorial review,Medium
ir-the-lightning-runner,The Lightning Runner,the-lightning-runner,GitHub,campaign-ideas/Completed/Adventure/the-lightning-runner,Adventure,Completed,,15,20,Medium,Original/clear,Unreviewed,70,Manual editorial review,Medium
ir-the-living-bookmark,The Living Bookmark,the-living-bookmark,GitHub,campaign-ideas/Horror/the-living-bookmark,Horror,Active/genre,,26,26,Long,Original/clear,Unreviewed,50,Manual editorial review,Medium
ir-the-living-lights,The Living Lights,the-living-lights,GitHub,campaign-ideas/Sci-Fi/the-living-lights,Sci-Fi,Active/genre,,30,30,Long,Original/clear,Unreviewed,69,Manual editorial review,Medium
ir-the-living-mountains,The Living Mountains,the-living-mountains,GitHub,campaign-ideas/Horror/the-living-mountains,Horror,Active/genre,,25,35,Long,Original/clear,Unreviewed,60,Manual editorial review,Medium
ir-the-long-look,The Long Look,the-long-look,GitHub,campaign-ideas/Horror/the-long-look,Horror,Active/genre,,,,Unknown,Original/clear,Unreviewed,44,Manual editorial review,Medium
ir-the-love-war-of-silvermoor-academy,The Love War Of Silvermoor Academy,the-love-war-of-silvermoor-academy,GitHub,campaign-ideas/Historical/the-love-war-of-silvermoor-academy,Historical,Active/genre,,12,15,Medium,Original/clear,Unreviewed,63,Manual editorial review,Medium
ir-the-lovers-crucible,The Lovers Crucible,the-lovers-crucible,GitHub,campaign-ideas/Post-Apocalyptic/the-lovers-crucible,Post-Apocalyptic,Active/genre,,34,34,Long,Original/clear,Unreviewed,57,Manual editorial review,Medium
ir-the-lucid-labyrinth,The Lucid Labyrinth,the-lucid-labyrinth,GitHub,campaign-ideas/Horror/the-lucid-labyrinth,Horror,Active/genre,,30,30,Long,Original/clear,Unreviewed,62,Manual editorial review,Medium
ir-the-macedonian-conquest,The Macedonian Conquest,the-macedonian-conquest,GitHub,campaign-ideas/Sci-Fi/the-macedonian-conquest,Sci-Fi,Active/genre,,60,60,Epic,Needs transformation,Unreviewed,58,Manual editorial review,Medium
ir-the-magitek-rebellion,The Magitek Rebellion,the-magitek-rebellion,GitHub,campaign-ideas/Horror/the-magitek-rebellion,Horror,Active/genre,,25,30,Long,Original/clear,Unreviewed,68,Manual editorial review,Medium
ir-the-maid-of-orleans,The Maid Of Orleans,the-maid-of-orleans,GitHub,campaign-ideas/Historical/the-maid-of-orleans,Historical,Active/genre,,,,Unknown,Needs transformation,Unreviewed,52,Manual editorial review,Medium
ir-the-marked-assassin,The Marked Assassin,the-marked-assassin,GitHub,campaign-ideas/Horror/the-marked-assassin,Horror,Active/genre,,12,18,Medium,Original/clear,Unreviewed,59,Manual editorial review,Medium
ir-the-mathematical-prison,The Mathematical Prison,the-mathematical-prison,GitHub,campaign-ideas/Horror/the-mathematical-prison,Horror,Active/genre,,15,20,Medium,Original/clear,Unreviewed,56,Manual editorial review,Medium
ir-the-mead-halls-last-stand,The Mead Halls Last Stand,the-mead-halls-last-stand,GitHub,campaign-ideas/Horror/the-mead-halls-last-stand,Horror,Active/genre,,20,20,Medium,Original/clear,Unreviewed,53,Manual editorial review,Medium
ir-the-melody-of-fading-light,The Melody Of Fading Light,the-melody-of-fading-light,GitHub,campaign-ideas/Sci-Fi/the-melody-of-fading-light,Sci-Fi,Active/genre,,10,12,Medium,Original/clear,Unreviewed,63,Manual editorial review,Medium
ir-the-memory-keepers,The Memory Keepers,the-memory-keepers,GitHub,campaign-ideas/Sci-Fi/the-memory-keepers,Sci-Fi,Active/genre,,8,12,Medium,Original/clear,Unreviewed,50,Manual editorial review,Medium
ir-the-memory-market-of-veridia,The Memory Market Of Veridia,the-memory-market-of-veridia,GitHub,campaign-ideas/Sci-Fi/the-memory-market-of-veridia,Sci-Fi,Active/genre,,10,12,Medium,Original/clear,Unreviewed,63,Manual editorial review,Medium
